id,name,family,mode,bars,steps,subdivision,density,polyphony,minNote,maxNote,colour,tags,bank,harmonyId,studyId,nodeId
"fourth-c8f902ecc6c3dd6b0a32c614","Lattice R0010 - kit 0.5b","Lattice","rhythmic","0.5","8","4","0.875","1.7142857142857142","36","42","#A998F0","factory, rn, lattice, rhythmic, 0.5bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-30","nmrk834e4_19"
"fourth-0e7b3a8c18a5f5d310edae95","Lattice R0011 - kit 2b","Lattice","rhythmic","2","24","3","0.7916666666666666","1.631578947368421","36","42","#A998F0","factory, rn, lattice, rhythmic, 2bar, triplet, 3spq, dense, kit, anchored, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-15","nmrosownk_1"
"fourth-be86b50e3700e0fe970df7ec","Lattice R0012 - kit 1b","Lattice","rhythmic","1","24","6","0.9166666666666666","1.7727272727272727","36","42","#A998F0","factory, rn, lattice, rhythmic, 1bar, triplet, 6spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-49","nmrosownk_1"
"fourth-f635cbeb4a7f42f1ae97987d","Lattice R0013 - percussion 4b","Lattice","rhythmic","4","96","6","0.8229166666666666","1.7721518987341771","39","45","#A998F0","factory, rn, lattice, rhythmic, 4bar, triplet, 6spq, dense, percussion, displaced, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-31","nmrosownk_1"
"fourth-95d207b14a1d21d0cb4a2cb2","Lattice R0014 - kit 2b","Lattice","rhythmic","2","16","2","0.8125","1.5384615384615385","36","51","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 2spq, dense, kit, anchored, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-40","nmrlfh265_1"
"fourth-dc965a1f7d853c810b597c66","Lattice R0015 - percussion 2b","Lattice","rhythmic","2","48","6","0.875","2.0476190476190474","39","45","#A998F0","factory, rn, lattice, rhythmic, 2bar, triplet, 6spq, dense, percussion, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-57","nmro2cbk2_1"
"fourth-e7ce3ba231d07c5bf247d60b","Lattice R0016 - kit 8b","Lattice","rhythmic","8","128","4","0.5078125","1.2307692307692308","36","42","#A998F0","factory, rn, lattice, rhythmic, 8bar, straight, 4spq, open, kit, anchored, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-1","nmrlfh265_1"
"fourth-1e31526ec428d27165e0e48c","Lattice R0017 - kit 4b","Lattice","rhythmic","4","64","4","0.9375","2.433333333333333","36","42","#A998F0","factory, rn, lattice, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-55","nmrosownk_1"
"fourth-3520a2929b4edf49fb30d0f4","Lattice R0018 - percussion 0.5b","Lattice","rhythmic","0.5","12","6","0.75","1.7777777777777777","39","45","#A998F0","factory, rn, lattice, rhythmic, 0.5bar, triplet, 6spq, dense, percussion, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-16","nmro2cbk2_1"
"fourth-6cf2729b14fae20afe219176","Lattice R0019 - kit 4b","Lattice","rhythmic","4","64","4","0.625","1.425","36","42","#A998F0","factory, rn, lattice, rhythmic, 4bar, straight, 4spq, open, kit, displaced, tight, composite, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-52","nmrospicm_3"
"fourth-b07e7cf235eea1d53fb24f10","Lattice R0020 - kit 1b","Lattice","rhythmic","1","16","4","0.875","1.8571428571428572","36","51","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-16","nmrosownk_1"
"fourth-2b4829a641bed2c1aa2477a1","Lattice R0021 - kit 2b","Lattice","rhythmic","2","16","2","0.75","2.1666666666666665","36","42","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 2spq, dense, kit, anchored, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-36","nmrosownk_1"
"fourth-321952feb5ff0f1011551e5f","Lattice R0022 - kit 2b","Lattice","rhythmic","2","32","4","0.9375","1.9333333333333333","36","51","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-34","nmrlfh265_1"
"fourth-796899ab66c1150d4ca97f52","Lattice R0023 - percussion 4b","Lattice","rhythmic","4","64","4","0.84375","1.6296296296296295","39","45","#A998F0","factory, rn, lattice, rhythmic, 4bar, straight, 4spq, dense, percussion, displaced, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-44","nmrlfh265_1"
"fourth-97b6441b7c8d270f6fd8402a","Lattice R0024 - kit 8b","Lattice","rhythmic","8","128","4","0.90625","2.0086206896551726","36","42","#A998F0","factory, rn, lattice, rhythmic, 8bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-14","nmrk834e4_19"
"fourth-6fecd1fb4f74efae1767b8de","Lattice R0025 - kit 4b","Lattice","rhythmic","4","64","4","0.6875","1.3409090909090908","36","51","#A998F0","factory, rn, lattice, rhythmic, 4bar, straight, 4spq, open, kit, displaced, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-5","nmro2cbk2_1"
"fourth-49e91746a0a11cce5ff7f26d","Lattice R0026 - kit 0.5b","Lattice","rhythmic","0.5","4","2","0.75","2","38","51","#A998F0","factory, rn, lattice, rhythmic, 0.5bar, straight, 2spq, dense, kit, anchored, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-45","nmrk834e4_19"
"fourth-554e66d4c9c2260b67a153d9","Lattice R0027 - percussion 0.5b","Lattice","rhythmic","0.5","8","4","0.875","1.7142857142857142","39","45","#A998F0","factory, rn, lattice, rhythmic, 0.5bar, straight, 4spq, dense, percussion, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-27","nmrosownk_1"
"fourth-4c174e94f8cf1d04c0c52d75","Lattice R0028 - kit 2b","Lattice","rhythmic","2","24","3","0.8333333333333334","1.35","36","42","#A998F0","factory, rn, lattice, rhythmic, 2bar, triplet, 3spq, dense, kit, anchored, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-60","nmrosownk_1"
"fourth-b26a894f27363cc5c5178cb0","Lattice R0029 - kit 1b","Lattice","rhythmic","1","16","4","0.8125","1.6923076923076923","36","51","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 4spq, dense, kit, anchored, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-43","nmrlfh265_1"
"fourth-c27b0a02982726358a0ba652","Lattice R0030 - percussion 2b","Lattice","rhythmic","2","32","4","0.875","1.75","39","45","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, dense, percussion, displaced, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-4","nmrk834e4_19"
"fourth-4975f2a66f83ae8c8cb7f018","Lattice R0031 - percussion 1b","Lattice","rhythmic","1","16","4","0.875","1.8571428571428572","39","45","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 4spq, dense, percussion, displaced, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-31","nmrk834e4_19"
"fourth-09de70ceb26fa13ccd8a3beb","Lattice R0032 - kit 2b","Lattice","rhythmic","2","32","4","0.625","1.75","36","51","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, open, kit, displaced, tight, composite, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-14","nmrospicm_3"
"fourth-a2ed461285fec1283e5eeedf","Lattice R0033 - kit 2b","Lattice","rhythmic","2","32","4","0.6875","1.4090909090909092","36","42","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, open, kit, anchored, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-38","nmrk834e4_19"
"fourth-28694c68572b67e58f91e506","Lattice R0034 - kit 1b","Lattice","rhythmic","1","32","8","0.625","1.2","36","42","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 8spq, open, kit, displaced, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-33","nmrlfh265_1"
"fourth-0ac487ab6ff513d7e7c8f279","Lattice R0035 - kit 0.5b","Lattice","rhythmic","0.5","16","8","0.6875","1.3636363636363635","36","42","#A998F0","factory, rn, lattice, rhythmic, 0.5bar, straight, 8spq, open, kit, displaced, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-45","nmrk834e4_19"
"fourth-763a899016173860fd088eb2","Lattice R0036 - percussion 1b","Lattice","rhythmic","1","32","8","0.78125","1.44","39","45","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 8spq, dense, percussion, displaced, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-15","nmrk834e4_19"
"fourth-38aa63d683e868967b2a620a","Lattice R0037 - percussion 1b","Lattice","rhythmic","1","8","2","1","2","39","45","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 2spq, dense, percussion, anchored, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-38","nmrlfh265_1"
"fourth-77aee325db18454d241e3f95","Lattice R0038 - kit 4b","Lattice","rhythmic","4","64","4","0.828125","1.6415094339622642","36","42","#A998F0","factory, rn, lattice, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-40","nmrlfh265_1"
"fourth-33da0959e9583eabef3e3962","Lattice R0039 - kit 4b","Lattice","rhythmic","4","64","4","0.875","2.0357142857142856","36","42","#A998F0","factory, rn, lattice, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-54","nmrosownk_1"
"fourth-236afc3cc751944f4649666e","Lattice R0040 - percussion 4b","Lattice","rhythmic","4","48","3","0.7708333333333334","1.972972972972973","39","45","#A998F0","factory, rn, lattice, rhythmic, 4bar, triplet, 3spq, dense, percussion, anchored, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-31","nmrosownk_1"
"fourth-14f72088ccc7cd0050e86bd9","Lattice R0041 - percussion 4b","Lattice","rhythmic","4","64","4","0.796875","1.8627450980392157","39","45","#A998F0","factory, rn, lattice, rhythmic, 4bar, straight, 4spq, dense, percussion, displaced, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-49","nmro2cbk2_1"
"fourth-a157e24834bfbb35e963872f","Lattice R0042 - kit 2b","Lattice","rhythmic","2","32","4","0.75","1.8333333333333333","36","51","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-56","nmrk834e4_19"
"fourth-784025cacac796b99ba4f98f","Lattice R0043 - kit 2b","Lattice","rhythmic","2","32","4","0.8125","1.7692307692307692","36","51","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, dense, kit, anchored, tight, composite, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-35","nmrospicm_3"
"fourth-2451a9582a862708ccdf21c6","Lattice R0044 - kit 1b","Lattice","rhythmic","1","8","2","0.875","1.4285714285714286","36","42","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 2spq, dense, kit, anchored, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-9","nmro2cbk2_1"
"fourth-c086f3179c41e16817bbae5f","Lattice R0045 - percussion 0.5b","Lattice","rhythmic","0.5","16","8","0.9375","1.8","39","45","#A998F0","factory, rn, lattice, rhythmic, 0.5bar, straight, 8spq, dense, percussion, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-57","nmro2cbk2_1"
"fourth-0a4721208008c801cc96f865","Lattice R0046 - kit 1b","Lattice","rhythmic","1","16","4","0.75","1.8333333333333333","36","51","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-1","nmrk834e4_19"
"fourth-86c498e5d122ead247db60f3","Lattice R0047 - kit 0.5b","Lattice","rhythmic","0.5","8","4","0.625","1.6","36","42","#A998F0","factory, rn, lattice, rhythmic, 0.5bar, straight, 4spq, open, kit, anchored, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-60","nmrlfh265_1"
"fourth-61e0c9735d1621e0f8873738","Lattice R0048 - kit 4b","Lattice","rhythmic","4","32","2","0.90625","2","36","42","#A998F0","factory, rn, lattice, rhythmic, 4bar, straight, 2spq, dense, kit, anchored, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-26","nmrk834e4_19"
"fourth-68f36a723ea85d8ab0a0dd48","Lattice R0049 - kit 1b","Lattice","rhythmic","1","16","4","0.9375","1.8","36","42","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-13","nmro2cbk2_1"
"fourth-e5da5115ed3c757289d25790","Lattice R0050 - kit 2b","Lattice","rhythmic","2","48","6","0.875","2.3333333333333335","36","42","#A998F0","factory, rn, lattice, rhythmic, 2bar, triplet, 6spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-36","nmrk834e4_19"
"fourth-f055309a434156b97df1219e","Lattice R0051 - kit 2b","Lattice","rhythmic","2","32","4","0.75","2.0416666666666665","36","42","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-49","nmrosownk_1"
"fourth-f2d49b08bcd415d3750dc6c8","Lattice R0052 - percussion 2b","Lattice","rhythmic","2","32","4","0.6875","1.5454545454545454","39","45","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, open, percussion, anchored, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-24","nmro2cbk2_1"
"fourth-5b616a77ee001c59a2b23a07","Lattice R0053 - kit 2b","Lattice","rhythmic","2","32","4","0.65625","1.5238095238095237","36","42","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, open, kit, anchored, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-34","nmrlfh265_1"
"fourth-ae3dfb670840ecad1e4c1a9d","Lattice R0054 - kit 1b","Lattice","rhythmic","1","24","6","0.9166666666666666","1.6363636363636365","36","42","#A998F0","factory, rn, lattice, rhythmic, 1bar, triplet, 6spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-0","nmrospicm_3"
"fourth-b4c3a31bfa684a8d02ddaffa","Lattice R0055 - kit 1b","Lattice","rhythmic","1","16","4","0.9375","2.2666666666666666","36","42","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-38","nmrk834e4_19"
"fourth-247fc7c4578e4dc9050c7b77","Lattice R0056 - kit 2b","Lattice","rhythmic","2","32","4","0.84375","1.8518518518518519","36","42","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-51","nmro2cbk2_1"
"fourth-aba1c3b28e9cc299a4982f93","Lattice R0057 - percussion 2b","Lattice","rhythmic","2","24","3","0.9166666666666666","1.7272727272727273","39","45","#A998F0","factory, rn, lattice, rhythmic, 2bar, triplet, 3spq, dense, percussion, anchored, tight, composite, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-34","nmrospicm_3"
"fourth-b4be609051b752e384bc6c01","Lattice R0058 - kit 4b","Lattice","rhythmic","4","96","6","0.78125","1.5466666666666666","36","51","#A998F0","factory, rn, lattice, rhythmic, 4bar, triplet, 6spq, dense, kit, displaced, tight, composite, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-7","nmrospicm_3"
"fourth-8434336f360527abdbdf169f","Lattice R0059 - kit 2b","Lattice","rhythmic","2","32","4","0.8125","1.6153846153846154","36","42","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-26","nmrosownk_1"
"fourth-3844ea2d4c8ce196c3a018ab","Lattice R0060 - kit 1b","Lattice","rhythmic","1","32","8","0.9375","1.6","36","51","#A998F0","factory, rn, lattice, rhythmic, 1bar, straight, 8spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-55","nmrosownk_1"
"fourth-da4e893ada814465aaeaae96","Lattice R0061 - percussion 2b","Lattice","rhythmic","2","32","4","0.6875","1.4090909090909092","39","45","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, open, percussion, anchored, tight, cell, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-22","nmrlfh265_1"
"fourth-b4703330a15c487f990552bc","Lattice R0062 - kit 4b","Lattice","rhythmic","4","64","4","0.96875","1.8709677419354838","36","51","#A998F0","factory, rn, lattice, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-26","nmrlfh265_1"
"fourth-9ae0fd80f98027224e758b05","Lattice R0063 - kit 0.5b","Lattice","rhythmic","0.5","16","8","0.9375","1.8666666666666667","36","51","#A998F0","factory, rn, lattice, rhythmic, 0.5bar, straight, 8spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-21","nmrlfh265_1"
"fourth-95e80e14bffc707bd67ca5f2","Lattice R0064 - kit 2b","Lattice","rhythmic","2","32","4","0.84375","1.4814814814814814","36","51","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-62","nmrospicm_3"
"fourth-3179c6df9a02f4901377b5ec","Lattice R0065 - kit 2b","Lattice","rhythmic","2","32","4","0.9375","1.5333333333333334","36","42","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-51","nmro2cbk2_1"
"fourth-80e80258b9ae5fbfb58bd51e","Lattice R0066 - kit 2b","Lattice","rhythmic","2","32","4","0.71875","1.4782608695652173","36","42","#A998F0","factory, rn, lattice, rhythmic, 2bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/10-lattice-rhythmic.nseqbank","","fourth-atlas-4-58","nmrosownk_1"
